0.097152	 0.012020
0.194190	 0.024281
0.291106	 0.036793
0.387892	 0.049568
0.484540	 0.062619
0.581040	 0.075957
0.677380	 0.089598
0.773549	 0.103556
0.869533	 0.117848
0.965319	 0.132490
1.060890	 0.147503
1.156227	 0.162906
1.251311	 0.178722
1.346120	 0.194975
1.440627	 0.211691
1.534805	 0.228899
1.628620	 0.246632
1.722036	 0.264922
1.815010	 0.283809
1.907495	 0.303334
1.999434	 0.323543
2.090763	 0.344488
2.181407	 0.366225
2.271279	 0.388816
2.360275	 0.412332
2.448275	 0.436849
2.535135	 0.462454
2.620682	 0.489242
2.704714	 0.517317
2.786983	 0.546795
2.867195	 0.577800
2.944994	 0.610464
3.019953	 0.644925
3.091566	 0.681320
3.159234	 0.719772
3.222271	 0.760382
3.279912	 0.803205
3.331344	 0.848229
3.375772	 0.895352
3.412493	 0.944370
3.440998	 0.994982
3.461044	 1.046813
3.472692	 1.099459
3.476282	 1.152534
3.472692	 1.099461
3.476282	 1.152536
3.472692	 1.099463
3.476282	 1.152538
3.472693	 1.099465
3.476282	 1.152540
3.472693	 1.099467
3.476282	 1.152542
3.472693	 1.099469
3.476282	 1.152544
3.472694	 1.099471
3.476282	 1.152546
3.472694	 1.099473
3.476282	 1.152548
3.472694	 1.099475
3.476282	 1.152550
3.472694	 1.099477
3.476282	 1.152552
3.472695	 1.099479
3.476282	 1.152555
3.472695	 1.099481
3.476282	 1.152557
3.472695	 1.099483
3.476282	 1.152559
3.472696	 1.099485
3.476282	 1.152561
3.472696	 1.099487
3.476282	 1.152563
3.472696	 1.099489
3.476282	 1.152565
3.472696	 1.099491
3.476282	 1.152567
3.472697	 1.099493
3.476282	 1.152569
3.472697	 1.099495
3.476282	 1.152571
3.472697	 1.099497
3.476282	 1.152573
3.472698	 1.099499
3.476282	 1.152575
3.472698	 1.099501
3.476282	 1.152577
3.472698	 1.099503
3.476282	 1.152579
3.472698	 1.099505
3.476282	 1.152581
3.472699	 1.099508
3.476282	 1.152583
3.472699	 1.099510
3.476282	 1.152585
3.472699	 1.099512
3.476282	 1.152587
3.472700	 1.099514
3.476282	 1.152589
3.472700	 1.099516
3.476282	 1.152591
3.472700	 1.099518
3.476282	 1.152593
3.472700	 1.099520
3.476282	 1.152595
3.472701	 1.099522
3.476282	 1.152597
3.472701	 1.099524
3.476282	 1.152599
3.472701	 1.099526
3.476282	 1.152601
3.472702	 1.099528
3.476282	 1.152603
3.472702	 1.099530
3.476282	 1.152605
3.472702	 1.099532
3.476282	 1.152607
3.472702	 1.099534
3.476282	 1.152609
3.472703	 1.099536
3.476282	 1.152611
3.472703	 1.099538
3.476282	 1.152613
3.472703	 1.099540
